filename,label
single_char_numb_1.png,6
single_char_numb_2.png,8
single_char_numb_3.png,0
single_char_numb_4.png,3
single_char_numb_5.png,1
single_char_numb_6.png,8
single_char_numb_7.png,8
single_char_numb_8.png,7
single_char_numb_9.png,0
single_char_numb_10.png,5
single_char_numb_11.png,5
single_char_numb_12.png,7
single_char_numb_13.png,4
single_char_numb_14.png,1
single_char_numb_15.png,9
single_char_numb_16.png,4
single_char_numb_17.png,5
single_char_numb_18.png,8
single_char_numb_19.png,7
single_char_numb_20.png,5
single_char_numb_21.png,0
single_char_numb_22.png,1
single_char_numb_23.png,6
single_char_numb_24.png,0
single_char_numb_25.png,9
single_char_numb_26.png,7
single_char_numb_27.png,9
single_char_numb_28.png,6
single_char_numb_29.png,6
single_char_numb_30.png,8
single_char_numb_31.png,7
single_char_numb_32.png,4
single_char_numb_33.png,3
single_char_numb_34.png,0
single_char_numb_35.png,2
single_char_numb_36.png,2
single_char_numb_37.png,2
single_char_numb_38.png,3
single_char_numb_39.png,8
single_char_numb_40.png,1
single_char_numb_41.png,1
single_char_numb_42.png,1
single_char_numb_43.png,1
single_char_numb_44.png,7
single_char_numb_45.png,8
single_char_numb_46.png,4
single_char_numb_47.png,7
single_char_numb_48.png,5
single_char_numb_49.png,4
single_char_numb_50.png,1
single_char_numb_51.png,9
single_char_numb_52.png,1
single_char_numb_53.png,0
single_char_numb_54.png,8
single_char_numb_55.png,2
single_char_numb_56.png,3
single_char_numb_57.png,9
single_char_numb_58.png,5
single_char_numb_59.png,9
single_char_numb_60.png,2
single_char_numb_61.png,8
single_char_numb_62.png,8
single_char_numb_63.png,6
single_char_numb_64.png,9
single_char_numb_65.png,9
single_char_numb_66.png,5
single_char_numb_67.png,8
single_char_numb_68.png,4
single_char_numb_69.png,2
single_char_numb_70.png,0
single_char_numb_71.png,7
single_char_numb_72.png,5
single_char_numb_73.png,2
single_char_numb_74.png,6
single_char_numb_75.png,3
single_char_numb_76.png,6
single_char_numb_77.png,0
single_char_numb_78.png,0
single_char_numb_79.png,1
single_char_numb_80.png,2
single_char_numb_81.png,0
single_char_numb_82.png,1
single_char_numb_83.png,1
single_char_numb_84.png,0
single_char_numb_85.png,8
single_char_numb_86.png,1
single_char_numb_87.png,6
single_char_numb_88.png,3
single_char_numb_89.png,3
single_char_numb_90.png,7
single_char_numb_91.png,6
single_char_numb_92.png,3
single_char_numb_93.png,9
single_char_numb_94.png,8
single_char_numb_95.png,4
single_char_numb_96.png,9
single_char_numb_97.png,2
single_char_numb_98.png,1
single_char_numb_99.png,3
single_char_numb_100.png,2
