filename,label
five_char_world_1.png,iedqu
five_char_world_2.png,rblaa
five_char_world_3.png,smnls
five_char_world_4.png,klvjm
five_char_world_5.png,qjqgh
five_char_world_6.png,wpwcf
five_char_world_7.png,mczyk
five_char_world_8.png,ozoom
five_char_world_9.png,xtkjv
five_char_world_10.png,dkrcc
five_char_world_11.png,hlfqd
five_char_world_12.png,qxmrx
five_char_world_13.png,qkuij
five_char_world_14.png,zmdfp
five_char_world_15.png,dseqi
five_char_world_16.png,verii
five_char_world_17.png,ymhqc
five_char_world_18.png,dfqpz
five_char_world_19.png,hzjpg
five_char_world_20.png,jwjzv
five_char_world_21.png,yespz
five_char_world_22.png,amepq
five_char_world_23.png,lbyog
five_char_world_24.png,fkpcz
five_char_world_25.png,hjyrh
five_char_world_26.png,uodki
five_char_world_27.png,pogfu
five_char_world_28.png,pwvbm
five_char_world_29.png,mfgmu
five_char_world_30.png,xkjuz
five_char_world_31.png,ngopy
five_char_world_32.png,slksy
five_char_world_33.png,homos
five_char_world_34.png,nrwmz
five_char_world_35.png,katcq
five_char_world_36.png,tdrau
five_char_world_37.png,mondj
five_char_world_38.png,ksmmq
five_char_world_39.png,mrset
five_char_world_40.png,blquh
five_char_world_41.png,bprvw
five_char_world_42.png,dolbf
five_char_world_43.png,qpirg
five_char_world_44.png,hsegd
five_char_world_45.png,syeow
five_char_world_46.png,slrtt
five_char_world_47.png,uytiu
five_char_world_48.png,orodw
five_char_world_49.png,xinki
five_char_world_50.png,rxaxc
five_char_world_51.png,xikdi
five_char_world_52.png,gxmkl
five_char_world_53.png,gcued
five_char_world_54.png,faqau
five_char_world_55.png,mxmoa
five_char_world_56.png,clvbj
five_char_world_57.png,kbaam
five_char_world_58.png,hhrpy
five_char_world_59.png,qoicx
five_char_world_60.png,jxqsk
five_char_world_61.png,wlrhx
five_char_world_62.png,cndvd
five_char_world_63.png,pmoxs
five_char_world_64.png,zaare
five_char_world_65.png,twvur
five_char_world_66.png,dkmvv
five_char_world_67.png,vvoom
five_char_world_68.png,penvj
five_char_world_69.png,mxbpd
five_char_world_70.png,xsqdn
five_char_world_71.png,ihpux
five_char_world_72.png,ajtfd
five_char_world_73.png,vulcw
five_char_world_74.png,jifhn
five_char_world_75.png,wsagk
five_char_world_76.png,hyrlq
five_char_world_77.png,ghmwn
five_char_world_78.png,pcizl
five_char_world_79.png,kfewu
five_char_world_80.png,nxdvm
five_char_world_81.png,kiwqr
five_char_world_82.png,wpsup
five_char_world_83.png,xycsg
five_char_world_84.png,wrqxb
five_char_world_85.png,cllmr
five_char_world_86.png,zzcvu
five_char_world_87.png,yveyd
five_char_world_88.png,leitm
five_char_world_89.png,ovqxd
five_char_world_90.png,asage
five_char_world_91.png,puzlf
five_char_world_92.png,rdodm
five_char_world_93.png,ueaqq
five_char_world_94.png,jzgul
five_char_world_95.png,fbtkp
five_char_world_96.png,nwote
